,@YEAR,DOY,DAS,SRAA,TMAXA,TMINA,REFA,EOAA,EOPA,EOSA,ETAA,EPAA,ESAA,EFAA,EMAA,EOAC,ETAC,EPAC,ESAC,EFAC,EMAC,KCAA,KBSA,KEAA,ES1D,ES2D,ES3D,ES4D,ES5D,ES6D,ES7D,TRWUD,Date,Unnamed: 0_x,DAP,L#SD,GSTD,LAID,LWAD,SWAD,GWAD,RWAD,VWAD,CWAD,G#AD,GWGD,HIAD,PWAD,P#AD,WSPD,WSGD,NSTD,EWSD,PST1A,PST2A,KSTD,LN%D,SH%D,HIPD,PWDD,PWTD,SLAD,CHTD,CWID,RDPD,RL1D,RL2D,RL3D,RL4D,RL5D,RL6D,RL7D,CDAD,LDAD,SDAD,SNW0C,SNW1C,DTTD,SWTD,SWXD,ROFC,DRNC,PREC,IR#C,IRRC,DTWT,MWTD,TDFD,TDFC,ROFD,SW1D,SW2D,SW3D,SW4D,SW5D,SW6D,SW7D,Formatted_Date
112,2007,235,114,17.2,29.9,18.8,-99.0,4.02,3.768,0.232,4.0,3.768,0.232,0.0,0.0,611.13,513.0,374.07,138.94,0.0,0.0,-99.0,-99.0,-99.0,0.011,0.024,0.035,0.036,0.034,0.046,0.046,0.377,2007-08-23,2007-08-23,112,18.0,5,4.41,4591,6445,7063,4654,11036,21040,2928,241.2,0.336,8983,13,0.0,0.0,0.0,0.493,0.0,0.0,0.0,0.0,78.62,0.43,0,8983,96.0,1.38,0.0,1.0,2.0,2.0,2.0,1.06,1.06,0.5,0.44,0,0,0,0,0,16.35,457,200,148,260,699,8,255,100,0.0,0.0,0.0,2.44,0.443,0.457,0.456,0.477,0.468,0.447,0.447,23/08/2007
113,2007,236,115,8.9,24.4,16.6,-99.0,1.921,1.798,0.112,1.909,1.798,0.112,0.0,0.0,613.05,514.91,375.86,139.05,0.0,0.0,-99.0,-99.0,-99.0,0.005,0.011,0.017,0.017,0.017,0.022,0.022,0.18,2007-08-24,2007-08-24,113,18.0,5,4.39,4591,6290,7364,4631,10881,21221,2928,251.5,0.347,9285,13,0.0,0.0,0.0,0.525,0.0,0.0,0.0,0.0,79.32,0.44,0,9285,95.7,1.38,0.0,1.0,2.0,2.0,2.0,1.06,1.06,0.5,0.44,0,0,0,0,0,12.5,455,198,148,260,699,8,255,100,0.0,0.0,0.0,0.0,0.439,0.453,0.452,0.471,0.468,0.448,0.446,24/08/2007
114,2007,237,116,23.8,28.8,14.4,-99.0,5.316,4.974,0.313,5.286,4.974,0.313,0.0,0.0,618.37,520.2,380.84,139.36,0.0,0.0,-99.0,-99.0,-99.0,0.015,0.031,0.047,0.048,0.048,0.062,0.061,0.497,2007-08-25,2007-08-25,114,18.0,5,4.38,4591,6363,7666,4644,10954,21630,2928,261.8,0.354,9586,13,0.0,0.0,0.0,0.471,0.0,0.0,0.0,0.0,79.97,0.44,0,9586,95.4,1.38,0.0,1.0,2.06,2.06,2.06,1.07,1.07,0.51,0.45,0,0,0,0,0,13.6,450,193,148,260,699,8,255,100,0.0,0.0,0.0,0.0,0.435,0.447,0.446,0.466,0.458,0.445,0.444,25/08/2007
115,2007,238,117,17.8,29.5,17.7,-99.0,4.109,3.844,0.244,4.088,3.844,0.244,0.0,0.0,622.48,524.29,384.68,139.61,0.0,0.0,-99.0,-99.0,-99.0,0.2,0.028,0.009,0.003,0.002,0.001,0.001,0.384,2007-08-26,2007-08-26,115,18.0,5,4.32,4591,6375,7968,4627,10967,21978,2928,272.1,0.363,9888,13,0.0,0.0,0.0,0.37,0.0,0.0,0.0,0.0,80.58,0.45,0,9888,94.2,1.38,0.0,1.0,2.01,2.01,2.01,1.04,1.04,0.5,0.44,0,0,0,0,0,15.6,446,188,148,260,699,8,255,100,0.0,0.0,0.0,0.0,0.427,0.441,0.44,0.461,0.453,0.443,0.442,26/08/2007
116,2007,239,118,24.4,34.3,21.9,-99.0,6.112,5.709,0.375,6.085,5.709,0.375,0.0,0.0,628.59,530.37,390.39,139.98,0.0,0.0,-99.0,-99.0,-99.0,0.308,0.043,0.013,0.005,0.003,0.002,0.001,0.571,2007-08-27,2007-08-27,116,18.0,5,4.13,4591,6477,8228,4655,11068,22369,2928,281.0,0.368,10148,13,0.0,0.0,0.0,0.215,0.0,0.0,0.0,0.0,81.08,0.45,0,10148,90.0,1.38,0.0,1.0,2.15,2.15,2.15,1.09,1.09,0.52,0.47,0,0,0,0,0,20.08,440,182,148,260,699,8,255,100,0.0,0.0,0.0,0.0,0.413,0.432,0.431,0.455,0.446,0.44,0.439,27/08/2007
117,2007,240,119,19.0,33.6,19.0,-99.0,4.635,4.291,0.323,4.614,4.291,0.323,0.0,0.0,633.22,534.99,394.68,140.3,0.0,0.0,-99.0,-99.0,-99.0,0.264,0.037,0.011,0.005,0.002,0.002,0.001,0.429,2007-08-28,2007-08-28,117,18.0,5,3.94,4591,6499,8529,4643,11091,22728,2928,291.3,0.375,10449,13,0.0,0.0,0.0,0.563,0.0,0.0,0.0,0.0,81.62,0.46,0,10449,85.9,1.38,0.0,1.0,2.1,2.1,2.1,1.07,1.07,0.51,0.45,0,0,0,0,0,18.3,460,203,156,260,733,8,255,100,0.0,0.0,0.0,8.19,0.432,0.452,0.453,0.48,0.479,0.464,0.445,28/08/2007
118,2007,241,120,11.8,25.2,15.5,-99.0,2.556,2.341,0.201,2.541,2.341,0.201,0.0,0.0,635.78,537.53,397.02,140.51,0.0,0.0,-99.0,-99.0,-99.0,0.01,0.02,0.03,0.031,0.031,0.041,0.039,0.234,2007-08-29,2007-08-29,118,18.0,5,3.81,4591,6398,8831,4620,10990,22962,2928,301.6,0.385,10751,13,0.0,0.0,0.0,0.524,0.0,0.0,0.0,0.0,82.14,0.47,0,10751,83.0,1.38,0.0,1.0,2.1,2.1,2.1,1.07,1.07,0.51,0.45,0,0,0,0,0,12.35,458,201,156,260,733,8,255,100,0.0,0.0,0.0,0.0,0.434,0.449,0.449,0.474,0.472,0.462,0.448,29/08/2007
119,2007,242,121,24.0,28.3,12.5,-99.0,5.272,4.792,0.451,5.242,4.792,0.451,0.0,0.0,641.05,542.77,401.81,140.96,0.0,0.0,-99.0,-99.0,-99.0,0.022,0.044,0.067,0.07,0.069,0.091,0.088,0.479,2007-08-30,2007-08-30,119,18.0,5,3.67,4591,6467,9132,4631,11059,23367,2928,311.9,0.391,11053,13,0.0,0.0,0.0,0.469,0.0,0.0,0.0,0.0,82.63,0.47,0,11053,80.0,1.38,0.0,1.0,2.13,2.13,2.13,1.07,1.07,0.51,0.46,0,0,0,0,0,12.4,453,196,156,260,733,8,255,100,0.0,0.0,0.0,0.0,0.428,0.442,0.442,0.47,0.462,0.458,0.447,30/08/2007
120,2007,243,122,24.1,29.3,12.8,-99.0,5.375,4.843,0.502,5.346,4.843,0.502,0.0,0.0,646.43,548.12,406.66,141.46,0.0,0.0,-99.0,-99.0,-99.0,0.024,0.049,0.074,0.078,0.076,0.102,0.099,0.484,2007-08-31,2007-08-31,120,18.0,5,3.52,4591,6535,9434,4642,11127,23771,2928,322.2,0.397,11354,13,0.0,0.0,0.0,0.329,0.0,0.0,0.0,0.0,83.09,0.48,0,11354,76.7,1.38,0.0,1.0,2.18,2.18,2.18,1.08,1.08,0.52,0.47,0,0,0,0,0,13.05,447,190,156,260,733,8,255,100,0.0,0.0,0.0,0.0,0.42,0.432,0.433,0.465,0.456,0.456,0.445,31/08/2007
121,2007,244,123,24.2,29.3,14.6,-99.0,5.48,4.887,0.564,5.452,4.887,0.564,0.0,0.0,651.91,553.57,411.54,142.02,0.0,0.0,-99.0,-99.0,-99.0,0.463,0.064,0.02,0.008,0.004,0.003,0.002,0.489,2007-09-01,2007-09-01,121,18.0,5,3.36,4591,6602,9736,4652,11194,24174,2928,332.5,0.403,11656,13,0.0,0.0,0.0,0.173,0.0,0.0,0.0,0.0,83.53,0.48,0,11656,73.1,1.38,0.0,1.0,2.22,2.22,2.22,1.09,1.09,0.52,0.47,0,0,0,0,0,13.95,442,185,156,260,733,8,255,100,0.0,0.0,0.0,0.0,0.402,0.422,0.423,0.46,0.451,0.455,0.443,01/09/2007
122,2007,245,124,23.0,32.1,13.5,-99.0,5.341,4.701,0.613,5.314,4.701,0.613,0.0,0.0,657.25,558.88,416.25,142.64,0.0,0.0,-99.0,-99.0,-99.0,0.501,0.071,0.022,0.009,0.005,0.003,0.002,0.47,2007-09-02,2007-09-02,122,18.0,5,3.17,4591,6655,10037,4655,11246,24563,2928,342.8,0.409,11957,13,0.0,0.0,0.0,0.098,0.0,0.0,0.0,0.0,83.94,0.49,0,11957,69.1,1.38,0.0,1.0,2.25,2.25,2.25,1.09,1.09,0.53,0.48,0,0,0,0,0,14.8,437,180,156,260,733,8,255,100,0.0,0.0,0.0,0.0,0.382,0.411,0.413,0.456,0.446,0.454,0.441,02/09/2007
123,2007,246,125,23.2,32.1,16.3,-99.0,5.511,4.773,0.712,5.485,4.773,0.712,0.0,0.0,662.76,564.37,421.02,143.35,0.0,0.0,-99.0,-99.0,-99.0,0.578,0.085,0.026,0.011,0.006,0.004,0.003,0.477,2007-09-03,2007-09-03,123,18.0,5,2.96,4591,6671,10339,4657,11262,24914,2928,353.1,0.415,12259,13,0.0,0.0,0.0,0.083,0.0,0.0,0.0,0.0,84.34,0.49,0,12259,64.5,1.38,0.0,1.0,2.28,2.28,2.28,1.1,1.1,0.53,0.48,0,0,0,0,0,16.2,431,174,156,260,733,8,255,100,0.0,0.0,0.0,0.0,0.361,0.401,0.403,0.453,0.441,0.453,0.44,03/09/2007
124,2007,247,126,22.7,32.3,14.8,-99.0,5.359,4.541,0.793,5.334,4.541,0.793,0.0,0.0,668.12,569.7,425.56,144.14,0.0,0.0,-99.0,-99.0,-99.0,0.639,0.097,0.03,0.013,0.006,0.005,0.003,0.454,2007-09-04,2007-09-04,124,18.0,5,2.75,4591,6671,10640,4655,11262,25250,2928,363.4,0.421,12560,13,0.0,0.0,0.0,0.068,0.0,0.0,0.0,0.0,84.71,0.5,0,12560,59.9,1.38,0.0,1.0,2.29,2.29,2.29,1.1,1.1,0.53,0.49,0,0,0,0,0,15.55,426,169,156,260,733,8,255,100,0.0,0.0,0.0,0.0,0.339,0.39,0.394,0.449,0.437,0.451,0.438,04/09/2007
125,2007,248,127,16.9,30.5,18.7,-99.0,4.037,3.335,0.685,4.02,3.335,0.685,0.0,0.0,672.16,573.72,428.89,144.83,0.0,0.0,-99.0,-99.0,-99.0,0.546,0.087,0.027,0.012,0.006,0.005,0.003,0.333,2007-09-05,2007-09-05,125,18.0,5,2.75,4591,6671,10640,4655,11262,25250,2928,363.4,0.421,12560,13,0.0,0.0,0.0,0.057,0.0,0.0,0.0,0.0,84.71,0.5,0,12560,59.9,1.38,0.0,1.0,2.32,2.32,2.32,1.11,1.11,0.53,0.49,0,0,0,0,0,16.6,422,165,156,260,733,8,255,100,0.0,0.0,0.0,0.0,0.321,0.383,0.387,0.445,0.433,0.451,0.437,05/09/2007
126,2007,249,128,14.9,30.7,19.7,-99.0,3.592,2.968,0.609,3.577,2.968,0.609,0.0,0.0,675.75,577.3,431.86,145.43,0.0,0.0,-99.0,-99.0,-99.0,0.484,0.078,0.024,0.011,0.005,0.004,0.003,0.297,2007-09-06,2007-09-06,126,18.0,5,2.75,4591,6671,10640,4655,11262,25250,2928,363.4,0.421,12560,13,0.0,0.0,0.0,0.054,0.0,0.0,0.0,0.0,84.71,0.5,0,12560,59.9,1.38,0.0,1.0,2.34,2.34,2.34,1.11,1.11,0.54,0.49,0,0,0,0,0,17.2,419,162,156,260,734,8,255,100,0.0,0.0,0.0,0.0,0.322,0.376,0.381,0.443,0.431,0.45,0.436,06/09/2007
127,2007,250,129,22.6,26.6,13.3,-99.0,4.954,4.088,0.84,4.929,4.088,0.84,0.0,0.0,680.7,582.22,435.95,146.27,0.0,0.0,-99.0,-99.0,-99.0,0.667,0.107,0.034,0.015,0.008,0.006,0.004,0.409,2007-09-07,2007-09-07,127,18.0,5,2.75,4591,6671,10640,4655,11262,25250,2928,363.4,0.421,12560,13,0.0,0.0,0.0,0.054,0.0,0.0,0.0,0.0,84.71,0.5,0,12560,59.9,1.38,0.0,1.0,2.37,2.37,2.37,1.12,1.12,0.54,0.5,0,0,0,0,0,0.0,414,157,156,260,734,8,255,100,0.0,0.0,0.0,0.0,0.306,0.367,0.372,0.439,0.427,0.449,0.435,07/09/2007
